query_id,config,lambda,query,reference_answer,retrieved_context,generated_answer,retrieval_s,generation_s,total_s,timestamp,query_confidence,faithfulness,faithfulness_reason,sample_source,route,fusion,abstained,raw_abstain,sufficient_context_override,graph_augmented,faculty_room_augmented,exact_match_any,question_match_any,translated_query,normalized_query,rerank_s,query_top1_score,nli_faithfulness
Q101,adaptive_novel,0.9,What are the prerequisites for CSE423?,The prerequisite for CSE423 is MAT216 (HP).,"Course: CSE423
Prerequisite: MAT216 (HP)
Full Prerequisite Chain: MAT216-MAT120-MAT110

Initial: FARS
Name: Ahmad Farhan Shahriar Chowdhury
Day: Monday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE423-11 10B-17C; 9:30 AM - CSE423-12 10B-17C; 11:00 AM - CSE423-20 (LAB) SOSB,FARS 12D-27L,CSE423-21 (LAB) SOSB,FARS 12D-27L; 12:30 PM - CSE423-20 (LAB) SOSB,FARS 12D-27L,CSE423-21 (LAB) SOSB,FARS 12D-27L; 2:00 PM - CSE423-18 (LAB) ANKH,FARS 12D-27L,CSE423-19 (LAB) ANKH,FARS 12D-27L; 3:30 PM - CSE423-18 (LAB) ANKH,FARS 12D-27L,CSE423-19 (LAB) ANKH,FARS 12D-27L

Question: Can students minor in EEE if it's not their major department?
Answer: Yes, BRAC University offers a Minor in EEE with its own defined set of required courses and prerequisites (such as Electrical Circuits I & II and Electronic Circuits I & II), open to students from other departments who meet the prerequisites.

Initial: MAHS
Name: Md Arif Hasan
Day: Wednesday
Scheduled commitments (classes/labs/breaks, not availability): 11:00 AM - CSE423-01 (LAB) SOSB,MAHS 12D-27L,CSE423-24 (LAB) SOSB,MAHS 12D-27L; 12:30 PM - CSE423-01 (LAB) SOSB,MAHS 12D-27L,CSE423-24 (LAB) SOSB,MAHS 12D-27L; 2:00 PM - CSE423-02 (LAB) MAHS,ZLNM 10E-27L,CSE423-05 (LAB) MAHS,ZLNM 10E-27L; 3:30 PM - CSE423-02 (LAB) MAHS,ZLNM 10E-27L,CSE423-05 (LAB) MAHS,ZLNM 10E-27L

Question: I'm an EEE student minoring in Physics. Do I need to separately meet the Physics minor's prerequisites even though I'm not a Physics major?
Answer: Yes - BRACU's Minor in Physics has its own defined set of required courses and prerequisites, separate from your EEE major requirements, open to students from other departments as long as they meet those specific prerequisites. Being an EEE major doesn't automatically satisfy the Physics minor's course requirements; you'd need to check and fulfill them independently.",The full prerequisite chain for CSE423 is MAT216 (HP) - MAT120 - MAT110.,0.0144,5.6579,5.6726,2026-08-02T16:38:19.528773+00:00,100.3518,0.0,"SCORE: 0.0 | REASON: The ANSWER contains two separate statements about minors in EEE and Physics, but neither is supported by the CONTEXT provided for either student.",novel,entity_heavy,linear,False,False,False,False,False,True,False,,,0.0,101.2736,0.23072053492069244
Q119,adaptive_novel,0.9,What are the prerequisites for CSE392?,The prerequisite for CSE392 is MAT215 (HP).,"Course: CSE392
Prerequisite: MAT215 (HP)
Full Prerequisite Chain: MAT215-MAT216-MAT120-MAT110

Question: Can students minor in EEE if it's not their major department?
Answer: Yes, BRAC University offers a Minor in EEE with its own defined set of required courses and prerequisites (such as Electrical Circuits I & II and Electronic Circuits I & II), open to students from other departments who meet the prerequisites.

Question: What prerequisites must be completed before the thesis defense?
Answer: Pre-Thesis I and Pre-Thesis II.

Question (Banglish): Major department na hole o student ra ki EEE te minor korte pare?
Answer (English): Yes, BRAC University offers a Minor in EEE with its own defined set of required courses and prerequisites (such as Electrical Circuits I & II and Electronic Circuits I & II), open to students from other departments who meet the prerequisites.

Question: I'm an EEE student minoring in Physics. Do I need to separately meet the Physics minor's prerequisites even though I'm not a Physics major?
Answer: Yes - BRACU's Minor in Physics has its own defined set of required courses and prerequisites, separate from your EEE major requirements, open to students from other departments as long as they meet those specific prerequisites. Being an EEE major doesn't automatically satisfy the Physics minor's course requirements; you'd need to check and fulfill them independently.",The full prerequisite chain for CSE392 is MAT215-MAT216-MAT120-MAT110.,0.0161,4.7777,4.7942,2026-08-02T16:38:24.323771+00:00,100.4369,0.5,"SCORE: 0.5 | REASON: Only two out of four claims are supported by the context. 

The ANSWER decomposes into four individual factual claims:

1. The full prerequisite chain for CSE392 is MAT215-MAT216-MAT120-MAT110.
2. BRAC University offers a Minor in EEE with its own defined set of required courses and prerequisites (such as Electrical Circuits I & II and Electronic Circuits I & II), open to students from other departments who meet the prerequisites.
3. Pre-Thesis I and Pre-Thesis II are prerequisites for the thesis defense.
4. BRACU's Minor in Physics has its own defined set of required courses and prerequisites, separate from your EEE major requirements.

Claims 2 and 4 are supported by the CONTEXT as they directly match information provided in the context. However, claims 1 and 3 are not supported because there is no mention of CSE392 or Pre-Thesis I and II in the given CONTEXT.",novel,entity_heavy,linear,False,False,False,False,False,True,False,,,0.0,101.2753,0.6267333626747131
Q131,adaptive_novel,0.9,Who is the theory coordinator for CSE490D?,The theory coordinator for CSE490D is TAV.,"Course: CSE490D
First Theory Coordinator: TAV
Theory Coordinator Email: tarvir.anjum@bracu.ac.bd

Course: CSE250
First Theory Coordinator: SDS
Second Theory Coordinator: PDS
Theory Coordinator Email: shadman.shahriar@bracu.ac.bd,purbayan.das@bracu.ac.bd
First Lab Coordinator: SDQ
Second Lab Coordinator: FFR
Lab Coordinator Email: saiful.bari@bracu.ac.bd,md.fatin@bracu.ac.bd

Course: CSE427
First Theory Coordinator: CMR
Second Theory Coordinator: DFD
Theory Coordinator Email: rahman.mofizur@bracu.ac.bd,fabian.dofadar@bracu.ac.bd
First Lab Coordinator: DFD
Second Lab Coordinator: QUZA
Lab Coordinator Email: fabian.dofadar@bracu.ac.bd,quazi.ashikur@bracu.ac.bd

Course: CSE221
First Theory Coordinator: FGZ
Second Theory Coordinator: IBA
Theory Coordinator Email: fakhruddin.gazzali@bracu.ac.bd,imran.azad@bracu.ac.bd
First Lab Coordinator: NARC
Second Lab Coordinator: AKHD
Lab Coordinator Email: atonuroy.chowdhury@bracu.ac.bd,ext.abdullah@bracu.ac.bd

Course: CSE490D-01
Theory Initial: TAV
Theory Day: MON+WED
Theory Time: 2:00 PM
Theory Room: 07F-22C",The first Theory Coordinator for CSE490D is TAV.,0.0151,4.1396,4.1547,2026-08-02T16:38:28.479659+00:00,100.6251,1.0,SCORE: 1.0 | REASON: The CONTEXT supports that TAV is the first Theory Coordinator for CSE490D.,novel,entity_heavy,linear,False,False,False,False,False,True,False,,,0.0,101.2758,0.07406532019376755
Q174,adaptive_novel,0.9,Who teaches the lab section of CSE427-05?,"The lab section of CSE427-05 is taught by QUZA,ITTSC.","Course: CSE427-05
Theory Initial: QUZA
Theory Day: SUN+TUE
Theory Time: 9:30 AM
Theory Room: 09C-13C
Lab Faculty: QUZA,ITTSC
Lab Day: MON
Lab Time: 11:00 AM
Lab Room: 09F-27L

Initial: ITTSC
Name: Ittehad Saleh Chowdhury
Day: Monday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE422-08 (LAB) ASRF,ITTSC 09B-11L; 9:30 AM - CSE422-08 (LAB) ASRF,ITTSC 09B-11L; 11:00 AM - CSE427-05 (LAB) QUZA,ITTSC 09F-27L; 12:30 PM - CSE427-05 (LAB) QUZA,ITTSC 09F-27L; 2:00 PM - CSE422-20 07H-26C

Initial: ADU
Name: Mr. Ahmed Mahir Ruhan
Day: Sunday
Scheduled commitments (classes/labs/breaks, not availability): 9:30 AM - Consultation by Appointment; 11:00 AM - CSE111-05 09H-35C; 12:30 PM - CSE111-06 09H-35C; 2:00 PM - CSE427-01 (LAB) DFD,ADU 09F-27L; 3:30 PM - CSE427-01 (LAB) DFD,ADU 09F-27L

Initial: ADU
Name: Mr. Ahmed Mahir Ruhan
Day: Tuesday
Scheduled commitments (classes/labs/breaks, not availability): 9:30 AM - Consultation by Appointment; 11:00 AM - CSE111-05 09H-35C; 12:30 PM - CSE111-06 09H-35C; 2:00 PM - CSE427-02 (LAB) DFD,ADU 09F-27L; 3:30 PM - CSE427-02 (LAB) DFD,ADU 09F-27L

Initial: QUZA
Name: Quazi Ashikur Rahman
Day: Monday
Scheduled commitments (classes/labs/breaks, not availability): 9:30 AM - Consultation by Appointment; 11:00 AM - CSE427-05 (LAB) QUZA,ITTSC 09F-27L; 12:30 PM - CSE427-05 (LAB) QUZA,ITTSC 09F-27L; 2:00 PM - CSE230-09 09B-12C",The instructors for the lab section of CSE427-05 are Quazi Ashikur Rahman and Ittehad Saleh Chowdhury.,0.0222,6.138,6.1603,2026-08-02T16:38:34.641512+00:00,100.3577,1.0,"SCORE: 1.0 | REASON: The CONTEXT supports all individual factual claims made in the ANSWER. 

Here's how I broke it down:

1. Claim: Quazi Ashikur Rahman is an instructor for CSE427-05.
   - Supported by CONTEXT (Theory Initial: QUZA, Theory Day: SUN+TUE, Theory Time: 9:30 AM, Theory Room: 09C-13C) and (Initial: QUZA, Name: Quazi Ashikur Rahman, Day: Monday, Scheduled commitments... CSE427-05 (LAB) QUZA,ITTSC 09F-27L).

2. Claim: Ittehad Saleh Chowdhury is an instructor for CSE427-05.
   - Supported by CONTEXT (Lab Faculty: QUZA,ITTSC, Lab Day: MON, Lab Time: 11:00 AM, Lab Room: 09F-27L) and (Initial: ITTSC, Name: Ittehad Saleh Chowdhury, Day: Monday, Scheduled commitments... CSE427-05 (LAB) QUZA,ITTSC 09F-27L).

Both claims are supported by the CONTEXT.",novel,entity_heavy,linear,False,False,False,False,False,True,False,,,0.0,101.2577,0.13552524149417877
Q134,adaptive_novel,0.9,Who is the theory coordinator for CSE426?,The theory coordinator for CSE426 is TSM.,"Course: CSE426
First Theory Coordinator: TSM
Theory Coordinator Email: mirza.mugdho@bracu.ac.bd

Course: CSE250
First Theory Coordinator: SDS
Second Theory Coordinator: PDS
Theory Coordinator Email: shadman.shahriar@bracu.ac.bd,purbayan.das@bracu.ac.bd
First Lab Coordinator: SDQ
Second Lab Coordinator: FFR
Lab Coordinator Email: saiful.bari@bracu.ac.bd,md.fatin@bracu.ac.bd

Course: CSE421
First Theory Coordinator: MSMA
Second Theory Coordinator: NDT
Theory Coordinator Email: shamim.mia@bracu.ac.bd,nirjhor.datta@bracu.ac.bd
First Lab Coordinator: SRJ
Second Lab Coordinator: MSMA
Lab Coordinator Email: seraj.mehnaz@bracu.ac.bd,shamim.mia@bracu.ac.bd

Course: CSE221
First Theory Coordinator: FGZ
Second Theory Coordinator: IBA
Theory Coordinator Email: fakhruddin.gazzali@bracu.ac.bd,imran.azad@bracu.ac.bd
First Lab Coordinator: NARC
Second Lab Coordinator: AKHD
Lab Coordinator Email: atonuroy.chowdhury@bracu.ac.bd,ext.abdullah@bracu.ac.bd

Course: CSE427
First Theory Coordinator: CMR
Second Theory Coordinator: DFD
Theory Coordinator Email: rahman.mofizur@bracu.ac.bd,fabian.dofadar@bracu.ac.bd
First Lab Coordinator: DFD
Second Lab Coordinator: QUZA
Lab Coordinator Email: fabian.dofadar@bracu.ac.bd,quazi.ashikur@bracu.ac.bd",The first Theory Coordinator for CSE426 is TSM.,0.0179,4.0233,4.0412,2026-08-02T16:38:38.683875+00:00,100.6246,1.0,SCORE: 1.0 | REASON: The CONTEXT supports that TSM is the first Theory Coordinator for CSE426.,novel,entity_heavy,linear,False,False,False,False,False,True,False,,,0.0,101.277,0.18705777823925018
Q191,adaptive_novel,0.9,What is FDZ's designation?,Fardin Zaman (FDZ) is a C. Lecturer.,"Initial: FDZ
Name: Fardin Zaman
Designation: C. Lecturer
Status: Contractual
Room: 4F
Email: ext.fardin.zaman@bracu.ac.bd

Initial: FDZ
Name: Fardin Zaman
Day: Wednesday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE260-03A (LAB) FDZ,NRT FT10-03L; 9:30 AM - CSE260-03A (LAB) FDZ,NRT FT10-03L

Initial: MVH
Name: Mohammad Naveed Hossain
Day: Saturday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE110-14 07H-26C; 9:30 AM - CSE423-17 07H-26C; 11:00 AM - CSE423-03 (LAB) MVH,FDZ 12D-27L,CSE423-04 (LAB) MVH,FDZ 12D-27L; 12:30 PM - CSE423-03 (LAB) MVH,FDZ 12D-27L,CSE423-04 (LAB) MVH,FDZ 12D-27L; 2:00 PM - Consultation

Initial: FDZ
Name: Fardin Zaman
Day: Sunday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE260-22A (LAB) FDZ,SMDS FT10-03L; 9:30 AM - CSE260-22A (LAB) FDZ,SMDS FT10-03L

Initial: FDZ
Name: Fardin Zaman
Day: Saturday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE422-20 (LAB) RRH,FDZ 09E-21L; 9:30 AM - CSE422-20 (LAB) RRH,FDZ 09E-21L; 11:00 AM - CSE423-03 (LAB) MVH,FDZ 12D-27L,CSE423-04 (LAB) MVH,FDZ 12D-27L; 12:30 PM - CSE423-03 (LAB) MVH,FDZ 12D-27L,CSE423-04 (LAB) MVH,FDZ 12D-27L",Fardin Zaman's designation is C. Lecturer.,0.0139,4.4019,4.4159,2026-08-02T16:38:43.100841+00:00,100.3,1.0,SCORE: 1.0 | REASON: All claims are directly supported by the CONTEXT.,novel,entity_heavy,linear,False,False,False,False,False,True,False,,,0.0,101.2,0.5461618304252625
Q105,adaptive_novel,0.9,What is the full prerequisite chain for PHY112?,The full prerequisite chain for PHY112 is PHY111.,"Verified prerequisite chain for PHY112 (nearest prerequisite first, from the Prerequisites knowledge base): PHY111.

Course: CSE250
Prerequisite: PHY112 (SP)
Full Prerequisite Chain: PHY112-PHY111

Course: CSE260
Prerequisite: CSE251 (HP)
Full Prerequisite Chain: CSE251-CSE250-PHY112-PHY111

Course: CSE350
Prerequisite: CSE251 (HP)
Full Prerequisite Chain: CSE251-CSE250-PHY112-PHY111

Course: CSE251
Prerequisite: CSE250 (HP)
Full Prerequisite Chain: CSE250-PHY112-PHY111

Course: PHY112
Prerequisite: PHY111 (HP)
Full Prerequisite Chain: PHY111",The full prerequisite chain for PHY112 is PHY111.,0.0165,3.7853,3.8018,2026-08-02T16:38:46.903766+00:00,100.383,1.0,SCORE: 1.0 | REASON: The answer is fully supported by the context as it exactly matches the provided prerequisite chain for PHY112.,novel,entity_heavy,linear,False,False,False,True,False,True,False,,,0.0,101.283,0.7586148977279663
Q177,adaptive_novel,0.9,Who teaches the lab section of CSE471-15?,"The lab section of CSE471-15 is taught by PLN,ART.","Course: CSE471-15
Theory Initial: NAHC
Theory Day: SAT+THU
Theory Time: 11:00 AM
Theory Room: 09D-18C
Lab Faculty: PLN,ART
Lab Day: TUE
Lab Time: 2:00 PM
Lab Room: 09F-25L

Initial: PLN
Name: Pollock Nag
Day: Tuesday
Scheduled commitments (classes/labs/breaks, not availability): 11:00 AM - CSE422-12 (LAB) SWG,PLN 09B-10L; 12:30 PM - CSE422-12 (LAB) SWG,PLN 09B-10L; 2:00 PM - CSE471-15 (LAB) PLN,ART 09F-25L; 3:30 PM - CSE471-15 (LAB) PLN,ART 09F-25L

Initial: KZMN
Name: Kazi Kamruzzaman Rabbi
Day: Saturday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE471-09 (LAB) NAHC,KZMN 09F-25L; 9:30 AM - CSE471-09 (LAB) NAHC,KZMN 09F-25L; 11:00 AM - CSE471-10 (LAB) SHRR,KZMN 09F-25L; 12:30 PM - CSE471-10 (LAB) SHRR,KZMN 09F-25L

Initial: NAHC
Name: Asif Hasan Chowdhury
Day: Saturday
Scheduled commitments (classes/labs/breaks, not availability): 8:00 AM - CSE471-09 (LAB) NAHC,KZMN 09F-25L; 9:30 AM - CSE471-09 (LAB) NAHC,KZMN 09F-25L; 11:00 AM - CSE471-15 09D-18C; 12:30 PM - CSE470-06 09D-18C

Initial: ART
Name: Atanu Roy
Day: Tuesday
Scheduled commitments (classes/labs/breaks, not availability): 12:30 PM - CSE470-16 07D-19C; 2:00 PM - CSE471-15 (LAB) PLN,ART 09F-25L; 3:30 PM - CSE471-15 (LAB) PLN,ART 09F-25L",The lab section of CSE471-15 is taught by both Pollock Nag and Atanu Roy.,0.0216,5.3511,5.3727,2026-08-02T16:38:52.277792+00:00,100.3595,1.0,SCORE: 1.0 | REASON: The answer is fully supported by the context as it accurately reflects the lab faculty and scheduled commitments for CSE471-15.,novel,entity_heavy,linear,False,False,False,False,False,True,False,,,0.0,101.2595,0.2094847559928894
Q178,adaptive_novel,0.9,Who teaches the lab section of CSE423-05?,"The lab section of CSE423-05 is taught by MAHS,ZLNM.","Course: CSE423-05
Theory Initial: AJA
Theory Day: SUN+TUE
Theory Time: 11:00 AM
Theory Room: 09D-17C
Lab Faculty: MAHS,ZLNM
Lab Day: WED
Lab Time: 2:00 PM
Lab Room: 10E-27L

Initial: ZLNM
Name: Md. Zulkar Naim
Day: Wednesday
Scheduled commitments (classes/labs/breaks, not availability): 9:30 AM - CSE340-16 09H-32C; 12:30 PM - CSE340-17 09A-05C; 2:00 PM - CSE423-02 (LAB) MAHS,ZLNM 10E-27L,CSE423-05 (LAB) MAHS,ZLNM 10E-27L; 3:30 PM - CSE423-02 (LAB) MAHS,ZLNM 10E-27L,CSE423-05 (LAB) MAHS,ZLNM 10E-27L

Initial: SRU
Name: Mr. Shakir Rouf
Day: Sunday
Scheduled commitments (classes/labs/breaks, not availability): 11:00 AM - CSE423-08 09C-13C; 12:30 PM - CSE360-05 09C-13C; 2:00 PM - CSE423-09 (LAB) MAFZ,SRU 12D-27L,CSE423-17 (LAB) MAFZ,SRU 12D-27L; 3:30 PM - CSE423-09 (LAB) MAFZ,SRU 12D-27L,CSE423-17 (LAB) MAFZ,SRU 12D-27L

Initial: SRU
Name: Mr. Shakir Rouf
Day: Tuesday
Scheduled commitments (classes/labs/breaks, not availability): 11:00 AM - CSE423-08 09C-13C; 12:30 PM - CSE360-05 09C-13C; 2:00 PM - CSE423-15 (LAB) ZLNM,SRU 12D-27L,CSE423-16 (LAB) ZLNM,SRU 12D-27L; 3:30 PM - CSE423-15 (LAB) ZLNM,SRU 12D-27L,CSE423-16 (LAB) ZLNM,SRU 12D-27L

Initial: MAHS
Name: Md Arif Hasan
Day: Wednesday
Scheduled commitments (classes/labs/breaks, not availability): 11:00 AM - CSE423-01 (LAB) SOSB,MAHS 12D-27L,CSE423-24 (LAB) SOSB,MAHS 12D-27L; 12:30 PM - CSE423-01 (LAB) SOSB,MAHS 12D-27L,CSE423-24 (LAB) SOSB,MAHS 12D-27L; 2:00 PM - CSE423-02 (LAB) MAHS,ZLNM 10E-27L,CSE423-05 (LAB) MAHS,ZLNM 10E-27L; 3:30 PM - CSE423-02 (LAB) MAHS,ZLNM 10E-27L,CSE423-05 (LAB) MAHS,ZLNM 10E-27L",The lab section of CSE423-05 is taught by Md. Arif Hasan and Md. Zulkar Naim.,0.0248,6.2682,6.293,2026-08-02T16:38:58.572490+00:00,100.3592,0.5,"SCORE: 0.5 | REASON: The answer partially matches the context, as Md. Arif Hasan is indeed listed as a lab faculty for CSE423-05 on Wednesday, but there is no mention of Md. Zulkar Naim being involved in this specific lab section.",novel,entity_heavy,linear,False,False,False,False,False,True,False,,,0.0,101.2592,0.3215518295764923
Q113,adaptive_novel,0.9,What is the full prerequisite chain for ENG102?,The full prerequisite chain for ENG102 is ENG101.,"Verified prerequisite chain for ENG102 (nearest prerequisite first, from the Prerequisites knowledge base): ENG101.

Course: ENG103
Prerequisite: ENG102 (HP)
Full Prerequisite Chain: ENG102-ENG101

Course: MAT120
Prerequisite: MAT110 (HP)
Full Prerequisite Chain: MAT110

Course: CSE421
Prerequisite: CSE320 (SP)
Full Prerequisite Chain: CSE320

Course: PHY112
Prerequisite: PHY111 (HP)
Full Prerequisite Chain: PHY111

Course: ENG102
Prerequisite: ENG101 (HP)
Full Prerequisite Chain: ENG101",The full prerequisite chain for ENG102 is ENG101.,0.0193,3.7684,3.7878,2026-08-02T16:39:02.361332+00:00,100.3184,1.0,SCORE: 1.0 | REASON: The ANSWER is fully supported by the CONTEXT as it matches the provided prerequisite chain for ENG102.,novel,entity_heavy,linear,False,False,False,True,False,True,False,,,0.0,101.279,0.4634004831314087
Q132,adaptive_novel,0.9,Who is the theory coordinator for CSE428?,The theory coordinator for CSE428 is SDQ.,"Course: CSE428
First Theory Coordinator: SDQ
Theory Coordinator Email: saiful.bari@bracu.ac.bd
First Lab Coordinator: EHQ
Lab Coordinator Email: ehtashamul.haque@bracu.ac.bd

Course: CSE250
First Theory Coordinator: SDS
Second Theory Coordinator: PDS
Theory Coordinator Email: shadman.shahriar@bracu.ac.bd,purbayan.das@bracu.ac.bd
First Lab Coordinator: SDQ
Second Lab Coordinator: FFR
Lab Coordinator Email: saiful.bari@bracu.ac.bd,md.fatin@bracu.ac.bd

Course: CSE427
First Theory Coordinator: CMR
Second Theory Coordinator: DFD
Theory Coordinator Email: rahman.mofizur@bracu.ac.bd,fabian.dofadar@bracu.ac.bd
First Lab Coordinator: DFD
Second Lab Coordinator: QUZA
Lab Coordinator Email: fabian.dofadar@bracu.ac.bd,quazi.ashikur@bracu.ac.bd

Course: CSE221
First Theory Coordinator: FGZ
Second Theory Coordinator: IBA
Theory Coordinator Email: fakhruddin.gazzali@bracu.ac.bd,imran.azad@bracu.ac.bd
First Lab Coordinator: NARC
Second Lab Coordinator: AKHD
Lab Coordinator Email: atonuroy.chowdhury@bracu.ac.bd,ext.abdullah@bracu.ac.bd

Course: CSE420
First Theory Coordinator: MNY
Second Theory Coordinator: SUE
Theory Coordinator Email: nur.yanhaona@bracu.ac.bd,sukarna.sarkar@bracu.ac.bd
First Lab Coordinator: SUE
Second Lab Coordinator: MNY
Lab Coordinator Email: sukarna.sarkar@bracu.ac.bd,nur.yanhaona@bracu.ac.bd",The first Theory Coordinator for CSE428 is SDQ.,0.0166,4.037,4.0537,2026-08-02T16:39:06.416211+00:00,100.5887,1.0,SCORE: 1.0 | REASON: The CONTEXT supports that SDQ is the first Theory Coordinator for CSE428.,novel,entity_heavy,linear,False,False,False,False,False,True,False,,,0.0,101.2761,0.15057067573070526
