query_id,condition,query,field_asked,answer,avoids_false_confidence,asks_for_clarification,offers_disambiguator,parse_failed,avoids_false_confidence_OLD_holistic
AMBX036,no_notice,What is Ashraful's employment status?,status,There is not enough information in the retrieved context to answer what Ashraful's employment status is.,1,0,0,False,1
AMBX036,flat_notice,What is Ashraful's employment status?,status,"I don't have enough information to answer the question about Ashraful's employment status, as there is no mention of a person named Ashraful in the retrieved context.",1,0,0,False,1
AMBX036,conditioning,What is Ashraful's employment status?,status,"I don't have enough information in the retrieved context to answer your question about Ashraful's employment status, as there is no mention of a person named Ashraful.",1,1,0,False,0
AMBX036,conditioning_v2,What is Ashraful's employment status?,status,"I don't have enough information to answer the question about Ashraful's employment status, as there is no context provided regarding Ashraful.",1,0,0,False,1
AMBX037,no_notice,What is Asif's office room?,office_room,Asif Shahriar's office room is 4M124.,0,0,0,False,0
AMBX037,flat_notice,What is Asif's office room?,office_room,"There are multiple individuals named ""Asif"" in the knowledge base. To provide a specific answer, could you please clarify which Asif you are referring to (e.g., MD ASIF, Asif Shahriar, or Asif Hasan Chowdhury)?",1,1,0,False,1
AMBX037,conditioning,What is Asif's office room?,office_room,"There are multiple individuals with the name ""Asif"" in the knowledge base. To provide a specific answer, could you please clarify which Asif you are referring to (e.g., MD ASIF, Asif Shahriar, or Asif Hasan Chowdhury)?",1,1,0,False,1
AMBX037,conditioning_v2,What is Asif's office room?,office_room,"Which one do you mean: C. Lecturer MD ASIF, Lecturer Asif Shahriar, or Lecturer Asif Hasan Chowdhury?",1,1,1,False,0
AMBX038,no_notice,What is Asif's email address?,email,I do not have enough information to answer the question.,1,0,0,False,1
AMBX038,flat_notice,What is Asif's email address?,email,I'm unable to answer the question as there is no information about a person named Asif in the retrieved context.,1,0,0,False,0
AMBX038,conditioning,What is Asif's email address?,email,I'm unable to answer the question as there is no information about Asif in the retrieved context.,1,0,0,False,0
AMBX038,conditioning_v2,What is Asif's email address?,email,"I'm not able to answer that question as the context does not contain any information about a person named Asif, including their email address.",1,0,0,False,1
AMBX039,no_notice,What is Asif's designation?,designation,Asif Shahriar's designation is Lecturer.,0,0,0,False,0
AMBX039,flat_notice,What is Asif's designation?,designation,"There are multiple individuals with the name ""Asif"" in the knowledge base. To provide an accurate answer, could you please specify which Asif you are referring to (e.g., MD ASIF, Asif Shahriar, or Asif Hasan Chowdhury)?",1,1,1,False,0
AMBX039,conditioning,What is Asif's designation?,designation,"There are multiple individuals with the name ""Asif"" in the knowledge base. To provide a specific answer, could you please clarify which Asif you are referring to?",1,1,0,False,1
AMBX039,conditioning_v2,What is Asif's designation?,designation,"Which one do you mean: C. Lecturer (MD ASIF), or Lecturer (Asif Shahriar) or Lecturer (Asif Hasan Chowdhury)?",1,1,1,False,0
AMBX040,no_notice,What is Asif's employment status?,status,Asif's employment status is contractual.,1,0,0,False,0
AMBX040,flat_notice,What is Asif's employment status?,status,Asif's employment status is contractual.,1,0,0,False,0
AMBX040,conditioning,What is Asif's employment status?,status,Asif's employment status is contractual.,1,0,0,False,0
AMBX040,conditioning_v2,What is Asif's employment status?,status,Asif's employment status is contractual.,1,0,0,False,0
AMBX041,no_notice,What is Azwad's office room?,office_room,There is no information in the retrieved context about Azwad's office room.,1,0,0,False,0
AMBX041,flat_notice,What is Azwad's office room?,office_room,I don't have enough information in the retrieved context to answer the question about Azwad's office room.,1,0,0,False,1
AMBX041,conditioning,What is Azwad's office room?,office_room,I'm unable to answer that question as there is no information in the retrieved context about a person named Azwad or their office room.,1,0,0,False,0
AMBX041,conditioning_v2,What is Azwad's office room?,office_room,I'm unable to answer that question as there is no information in the retrieved context about a person named Azwad or their office room.,1,0,0,False,0
AMBX042,no_notice,What is Azwad's email address?,email,Azwad's email address is azwad.hossain@bracu.ac.bd.,0,0,0,False,0
AMBX042,flat_notice,What is Azwad's email address?,email,Azwad's official email address is azwad.hossain@bracu.ac.bd.,0,0,0,False,0
AMBX042,conditioning,What is Azwad's email address?,email,Azwad's official email address is azwad.hossain@bracu.ac.bd.,0,0,0,False,0
AMBX042,conditioning_v2,What is Azwad's email address?,email,Azwad's official email address is available on his profile in the BRAC University faculty directory.,0,0,0,False,0
AMBX043,no_notice,What is Azwad's designation?,designation,"Azwad Hossain's designation is a Lecturer, and Mirza Azwad Wakil's designation is a C. Lecturer.",1,0,1,False,0
AMBX043,flat_notice,What is Azwad's designation?,designation,"Azwad Hossain has a designation of Lecturer, and Mirza Azwad Wakil has a designation of C. Lecturer. Which specific person are you referring to?",1,1,1,False,0
AMBX043,conditioning,What is Azwad's designation?,designation,"Azwad Hossain has a designation of Lecturer, while Mirza Azwad Wakil has a designation of C. Lecturer. Which specific person are you referring to?",1,1,1,False,0
AMBX043,conditioning_v2,What is Azwad's designation?,designation,"Which one do you mean: K. M. Azwad Hossain, C. Lecturer or Mirza Azwad Wakil, C. Lecturer?",1,1,1,False,0
AMBX044,no_notice,What is Azwad's employment status?,status,I don't have enough information to answer your question.,1,0,0,False,0
AMBX044,flat_notice,What is Azwad's employment status?,status,I'm unable to answer that question as it does not match any information in the retrieved context.,1,0,0,False,1
AMBX044,conditioning,What is Azwad's employment status?,status,I'm unable to answer that question as it does not match any information in the retrieved context.,1,0,0,False,1
AMBX044,conditioning_v2,What is Azwad's employment status?,status,"I'm unable to answer that question as it does not match the retrieved context. The context only mentions OCSAR and BRACU, but there is no information about a person named Azwad or their employment status.",1,0,0,False,1
AMBX045,no_notice,What is Chowdhury's office room?,office_room,"Dr. Chowdhury Mofizur Rahman, whose designation is Professor, has his office in room 4G18.",0,0,0,False,0
AMBX045,flat_notice,What is Chowdhury's office room?,office_room,"There are multiple individuals with the surname ""Chowdhury"" in the knowledge base. To provide a specific answer, could you please clarify which person you are referring to?",1,1,0,False,1
AMBX045,conditioning,What is Chowdhury's office room?,office_room,"There are multiple individuals with the last name ""Chowdhury"" in the knowledge base. To provide a specific answer, could you please clarify which person you are referring to?",1,1,0,False,1
AMBX045,conditioning_v2,What is Chowdhury's office room?,office_room,"There are multiple individuals with the last name ""Chowdhury"" in the knowledge base. Which one do you mean: Dr. Farida Chowdhury (Professor) or Dr. Chowdhury Mofizur Rahman (Professor), or one of the Lecturers (Asif Hasan, Ittehad Saleh, Fatiha Ishrar, Atonu Roy, or Ahmad Farhan Shahriar)?",1,1,1,False,0
AMBX046,no_notice,What is Chowdhury's email address?,email,Chowdhury's email address can be found in the BRAC University faculty directory on their profile.,1,0,0,False,0
AMBX046,flat_notice,What is Chowdhury's email address?,email,"There are multiple individuals with the last name ""Chowdhury"" in the faculty directory. To provide a specific answer, could you please clarify which Chowdhury you are referring to?",1,1,0,False,1
AMBX046,conditioning,What is Chowdhury's email address?,email,"There are multiple individuals with the last name ""Chowdhury"" in the faculty directory. To provide a specific answer, could you please clarify which Chowdhury you are referring to (e.g., Dr. Farida Chowdhury, Dr. Chowdhury Mofizur Rahman, Asif Hasan Chowdhury, Ittehad Saleh Chowdhury, Atonu Roy Chowdhury, or Ahmad Farhan Shahriar Chowdhury)?",1,1,1,False,1
AMBX046,conditioning_v2,What is Chowdhury's email address?,email,"There are multiple individuals with the surname ""Chowdhury"" in the faculty directory. Which one do you mean: Dr. Farida Chowdhury (Professor) or Dr. Chowdhury Mofizur Rahman (Professor), or Asif Hasan Chowdhury, Ittehad Saleh Chowdhury, Atonu Roy Chowdhury, or Ahmad Farhan Shahriar Chowdhury (all Lecturers)?",1,1,1,False,0
AMBX047,no_notice,What is Chowdhury's designation?,designation,"Dr. Chowdhury Mofizur Rahman, also known as CMR, is a Professor.",1,0,0,False,0
AMBX047,flat_notice,What is Chowdhury's designation?,designation,"There are multiple individuals with the last name ""Chowdhury"" in the knowledge base. To provide a specific answer, could you please clarify which person you are referring to? The options include Dr. Farida Chowdhury (Professor), Asif Hasan Chowdhury (Lecturer), Dr. Chowdhury Mofizur Rahman (Professor), Atonu Roy Chowdhury (Lecturer), Ittehad Saleh Chowdhury (Lecturer), Fatiha Ishrar Chowdhury (Lecturer), and Ahmad Farhan Shahriar Chowdhury (Lecturer).",1,1,1,False,0
AMBX047,conditioning,What is Chowdhury's designation?,designation,"There are multiple individuals with the last name ""Chowdhury"" in the knowledge base. To provide a specific answer, could you please clarify which person you are referring to?",1,1,0,False,1
AMBX047,conditioning_v2,What is Chowdhury's designation?,designation,"There are multiple individuals with the last name ""Chowdhury"" in the knowledge base. Which one do you mean: Dr. Farida Chowdhury (Professor), Asif Hasan Chowdhury (Lecturer), Dr. Chowdhury Mofizur Rahman (Professor), Atonu Roy Chowdhury (Lecturer), Ittehad Saleh Chowdhury (Lecturer), Fatiha Ishrar Chowdhury (Lecturer), or Ahmad Farhan Shahriar Chowdhury (Lecturer)?",1,1,1,False,0
AMBX048,no_notice,What is Chowdhury's employment status?,status,Chowdhury's employment status is full time.,0,0,0,False,0
AMBX048,flat_notice,What is Chowdhury's employment status?,status,"Chowdhury can refer to multiple individuals. To provide a specific answer, could you please clarify which Chowdhury you are referring to?",1,1,0,False,1
AMBX048,conditioning,What is Chowdhury's employment status?,status,"Chowdhury can refer to multiple individuals. To provide a specific answer, could you please clarify which Chowdhury you are referring to (e.g., Dr. Chowdhury Mofizur Rahman, Asif Hasan Chowdhury, etc.)?",1,1,0,False,1
AMBX048,conditioning_v2,What is Chowdhury's employment status?,status,"I couldn't find any information about a person named ""Chowdhury"" in the provided context. There are multiple individuals with the surname ""Chowdhury"", but without more specific information, I cannot determine which one you are referring to. Which Chowdhury do you mean: Dr. Chowdhury Mofizur Rahman (Professor), Asif Hasan Chowdhury (Lecturer), Ittehad Saleh Chowdhury (Lecturer), Fatiha Ishrar Chowdhury (Lecturer), or Ahmad Farhan Shahriar Chowdhury (Lecturer)?",1,1,1,False,0
AMBX049,no_notice,What is Fardin's office room?,office_room,"The office room for Fardin, whose initials are FZN and FDZ, is not specified in the context provided, but it can be found that FDM has a room number of 4F. However, since there are multiple individuals with the name Fardin, without further information to distinguish between them, I cannot provide a specific office room for Fardin.",1,0,1,False,1
AMBX049,flat_notice,What is Fardin's office room?,office_room,"I found multiple individuals with the name ""Fardin"" in our records, and I need to clarify which one you are referring to. The options are:

1. Kh.Fardin Zubair Nafis (Designation: Lecturer) - Room: 4N155
2. Fardin Zaman (Designation: C. Lecturer) - Room: 4F
3. Md Fardin Rahman Ami (Designation: C. Lecturer) - Room: 4F

Please let me know which specific person you are asking about, and I will provide the answer accordingly.",1,1,1,False,1
