id,Question,cluster_id,cluster_size
1024,One thing I couldn't find anywhere: provide me the library website link?,1034,4
1035,"Random question, provide me the library website link?",1034,4
930,Can someone help — what are the resources available in library?,1051,4
937,Can you tell me what the resources available in library are?,1051,4
966,"Hey, what are the resources available in library?",1051,4
1052,What are the resources available in library?,1051,4
1215,Can you tell me what the eligibility criteria for receiving financial aid are?,1317,4
1219,Can you tell me what the requirements for maintaining financial aid eligibility are?,1317,4
1314,What are the eligibility criteria for receiving financial aid?,1317,4
1318,What are the requirements for maintaining financial aid eligibility?,1317,4
1359,"Can someone help — what is the Degree Processing Fee, and what other related fees exist?",1467,4
1363,Can you tell me what the fees for degree processing and certificates are?,1467,4
1457,What are the fees for degree processing and certificates?,1467,4
1468,"What is the Degree Processing Fee, and what other related fees exist?",1467,4
1218,Can you tell me what the process of getting Gown Refund is?,1473,4
1329,What is the process of getting Gown Refund?,1473,4
1368,Can you tell me what the process for claiming a gown refund is?,1473,4
1474,What is the process for claiming a gown refund?,1473,4
1683,For a friend who's asking — is the Residential Semester compulsory for all students?,1718,4
1706,I looked around the site but couldn't find it — is the Residential Semester compulsory for all students?,1718,4
1711,"I wanted to ask, is the Residential Semester compulsory for all students?",1718,4
1719,Is the Residential Semester compulsory for all students?,1718,4
1659,"Can someone help — how to do well in Tarc Courses, Explain every courses?",1730,4
1702,How to do well in Tarc Courses? Explain every courses.,1730,4
1722,"Just wondering, how to do well in Tarc Courses, Explain every courses?",1730,4
1731,"Kind of urgent, but how to do well in Tarc Courses, Explain every courses?",1730,4
1689,"Hi, how are medical emergencies handled at TARC?",1735,4
1694,How are medical emergencies handled at TARC?,1735,4
1728,"Kind of urgent, but how are medical emergencies handled at TARC?",1735,4
1736,"New student here, how are medical emergencies handled at TARC?",1735,4
1658,Can someone help — how is student participation in Residential Semester activities rewarded?,1743,4
1678,For a friend who's asking — how is student participation in Residential Semester activities rewarded?,1743,4
1696,How is student participation in Residential Semester activities rewarded?,1743,4
1744,No idea if this is written down anywhere — how is student participation in Residential Semester activities rewarded?,1743,4
1704,"I am a student from English Medium, do I need to complete Bangla103 or BNG103 in Tarc?",1744,4
1705,"I looked around the site but couldn't find it — I am a student from English Medium, do I need to complete Bangla103 or BNG103 in Tarc?",1744,4
1709,"I wanted to ask, I am a student from English Medium, do I need to complete Bangla103 or BNG103 in Tarc?",1744,4
1745,"No idea if this is written down anywhere — I am a student from English Medium, do I need to complete Bangla103 or BNG103 in Tarc?",1744,4
